id,link,name,comment,star
4177,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,盗梦空间的种种像。,5
4178,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,构建出的世界极具想象力,4
4179,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,敢对自己真诚吗？,5
4180,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,看完想再看一遍奠基~~,5
4181,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,"I'm not a fan of Santoshi Kon, but he's worth to be seen. Though there are many plot holes Paprika has it's great moments.",4
4182,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,事实来自虚构。,4
4183,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,牛逼,5
4184,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,谁来拯救我,5
4185,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,75/100。与Inception在理性与感性两方面的双重成熟感相比，本片更像是未能打磨完全的作品。把技术原理经由胖子的絮叨带出，省力却不讨好。当然一些细节非常出色，首推千叶电梯拉胖子。,4
4186,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,色彩斑斓、想象力丰富~一直都大爱梦与现实交错主题的电影。梦里的意象总是反映现实。,4
4187,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,真棒！,5
4188,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,重看了，如此想象力，让人敬畏,5
4189,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,华丽丽,5
4190,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,很精彩，从一开始就被剧情吸引了，画面感觉很好。美中不足的是，故事还有些零碎。值得一看！,5
4191,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,充满幻想的画面与音乐。赞。,5
4192,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,好奇妙,4
4193,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,太帅了！！！奠基就是个浮云！！,5
4194,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,对今敏致以最崇高的敬意.,5
4195,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,色彩斑斓、想象力丰富~一直都大爱梦与现实交错主题的电影。梦里的意象总是反映现实。,4
4196,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,真棒！,5
4197,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,重看了，如此想象力，让人敬畏,5
4198,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,华丽丽,5
4199,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,很精彩，从一开始就被剧情吸引了，画面感觉很好。美中不足的是，故事还有些零碎。值得一看！,5
4200,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,充满幻想的画面与音乐。赞。,5
4201,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,好奇妙,4
4202,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,太帅了！！！奠基就是个浮云！！,5
4203,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,对今敏致以最崇高的敬意.,5
4204,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,真真假假真,4
4205,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,有些错综，但并不混乱，有些抽象，但并不晦涩，盗梦的始祖，视觉的盛宴。很奇怪的是迄今为止今敏的作品，凡看过的都可以说看得懂了，是可以吸引我专注力又有排斥的元素（比如性的赤裸裸表现）同时又要调用逻辑思维，而排斥的元素最终亦释然不过是人性一环。另，胖子的造型很Pixar哇。,5
4206,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,好吧 我看不懂,4
4207,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,若能改变别人梦境形态，珍惜现实的人，不会加以利用。,4
4208,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,说实在，今敏没怎么进步，哥们，你可千万别学大友克洋,4
4209,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,华丽丽~筒井康隆的原著待补,4
4210,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,梦境与现实相互交织，幻想幻象对真实真心的影响。诺兰真的没看过这部电影这个小说就自己想出《盗梦空间》了么？那只好说心有灵犀殊途同归了。,4
4211,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,心紧得好想哭！！！！！我的！！！！！,5
4212,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,因为下载一半中断的缘故，断断续续杂乱的看完了。但对于很多情节完全无法掌握，有必要过段时间再看一次。,3
4213,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,华丽的梦境,4
4214,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,没心情去看，太晦涩,2
4215,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,千年女优 一个导演编辑 怪不得,3
4216,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,令人叹为观止的作品，其无与伦比的创造力正是动画的魅力所在。,5
4217,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,这动画片小孩肯定看不懂！,5
4218,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,1 爱是有力的 正义是有力的 回忆是有力的 2 心灵神的合一 才是真正的归宿 3 专业性很强的一部电影,5
4219,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,真牛B，太好看了太好看了！将梦境进行到底。,5
4220,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,金敏的画风不错.,4
4221,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,结尾太无力，但整个观影过程中都感觉比盗梦空间好很多，到真正打分的时候又觉得很别扭。,4
4222,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,猥琐的男人大有人在，那个变态日本娃娃好吓人。想象力没的说，吃亏在动画片总是不及真实场景来的震撼。,4
4223,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,难道是盗梦空间的始祖,4
4224,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,结尾太没新意了,4
4225,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,我真是太喜欢这部动画！超牛逼的想象力！,5
4226,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,奇野的剧情设定，画风和制作都是和EVA一个级别的。,5
4227,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,的确很好！！,5
4228,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,盗梦空间不算啥！,5
4229,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,精彩,4
4230,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,梦和现实混在一起了~！,3
4231,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,这是一个真正的梦，让人没有勇气面对真实的世界，宁愿在梦里言笑晏晏不愿醒来。,4
4232,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,一直没看，期待。。据说是大友克洋监制的,5
4233,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,棒！,5
4234,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,三星半,4
4235,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,这是一个真正的梦，让人没有勇气面对真实的世界，宁愿在梦里言笑晏晏不愿醒来。,4
4236,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,一直没看，期待。。据说是大友克洋监制的,5
4237,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,棒！,5
4238,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,三星半,4
4239,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,一场荒诞的梦,4
4240,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,"我开始喜欢上今敏的写实风格,和宫岐骏先生不同的世界",4
4241,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,科学和自然人之间的抉择么……很适合日本人的话题……,4
4242,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,挺喜欢的,4
4243,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,这种梦中梦中梦（……）的结尾最好还是Happy Ending，不然怎么自圆其说呢,4
4244,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,动画就动画吧，还是个露点限制级...,3
4245,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,梦境与现实的混淆,5
4246,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,妄想升级版 今敏大神太自恋了,4
4247,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,相比之前的《Perfect Blue》，这部作品的剪辑是更上一层楼，经得起你反复的观看，而这过程中你会越看越喜欢。用电影语言诠释了弗洛伊德的“梦的艺术”。--短评《红辣椒》『Lab』,5
4248,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,还是更喜欢妄想代理人。不过对于梦的再现太让人感动了！,5
4249,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,超棒的超棒的超棒的(而且有毛到.......)不過紅辣椒的戲份有點少,5
4250,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,想象力丰富到目瞪口呆，配乐很赞，怪异的欢快的旋律，虽然诡异但是好听啊,5
4251,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,Inception的先者.,4
4252,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,不是今敏最好的作品。很多人说这部片很像诺兰的《盗梦空间》，我觉得除了“梦”这个元素其它毫无相像之处。显然这片更容易让人想起经典的哥特的超现实主义的《入侵脑细胞》。,3
4253,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,没看懂...配乐很中意～,3
4254,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,不知道诺兰看过没有,5
4255,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,超棒的超棒的超棒的(而且有毛到.......)不過紅辣椒的戲份有點少,5
4256,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,想象力丰富到目瞪口呆，配乐很赞，怪异的欢快的旋律，虽然诡异但是好听啊,5
4257,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,Inception的先者.,4
4258,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,不是今敏最好的作品。很多人说这部片很像诺兰的《盗梦空间》，我觉得除了“梦”这个元素其它毫无相像之处。显然这片更容易让人想起经典的哥特的超现实主义的《入侵脑细胞》。,3
4259,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,没看懂...配乐很中意～,3
4260,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,不知道诺兰看过没有,5
4261,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,挺爽的，但是还不是太爽。,4
4262,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,比盗梦空间难懂多了,4
4263,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,在梦里人们都能找到自己的角色，为什么在现实中不能？,4
4264,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,极力推荐！！！！,5
4265,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,盗梦空间,4
4266,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,我第一次是看不懂的，但是看过未麻的部屋和千年女优后，对这片认识多了些^今敏的剪刀切工厉害之余，我要佩服他在这里音乐部分也成长了,4
4267,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,总觉得被盗梦空间参考过,4
4268,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,日本人的想象力总是那么让人胆寒~~~比盗梦空间高几个档次啊，动画片的表现空间比真人电影更宽阔啊。,4
4269,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,今敏那天马行空的想象力无人能敌，但是我实在不喜欢太过诡异荒诞的东西。只能说这片子很牛逼，只是它不是我的菜。,3
4270,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,好多场景好像盗梦阿阿,4
4271,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,2年前的《盗梦空间》让我们国人知道了诺兰的大名，但在梦这种宏大无底限设定的背景，当今科技下动画比摄影更能体现出这种感觉。这部2006年的《盗梦侦探》有着出神入化的剪接切换、瑰丽多姿的色彩构图、天马行空光芒四射的巧妙构思...无不令人眼花缭乱、叹为观止！,4
4272,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,很有想象力，动画版盗梦。,4
4273,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,事實來自於虛構。好戲劇化……,4
4274,https://movie.douban.com/subject/1865703/,红辣椒 パプリカ,比盗梦空间深奥,4
4275,https://movie.douban.com/subject/24695277/,一个人的武林,我想问问那么多打一星的都看了吗？觉得自己欣赏水平高随手就是一星以显示自己逼格高？我会去看，而且冲这些一星的我给五星。,5
4276,https://movie.douban.com/subject/24695277/,一个人的武林,王宝强真的只能演傻逼，好在他这角色事实上也就是个傻逼,2
4277,https://movie.douban.com/subject/24695277/,一个人的武林,这是一部很有诚意的动作片，没有剧情怎么了，打得够爽就行了！你们的美国爸爸拍的电影不是一样没有剧情，你们还不是高潮了？一群人根本连电影院都没去就开骂，我去你大爷的，你们跟某些港逼一样宁做洋奴不做国人！,4
4278,https://movie.douban.com/subject/24695277/,一个人的武林,就冲那帮乱打分的傻逼，必须五星！,5
4279,https://movie.douban.com/subject/24695277/,一个人的武林,你们都是在给冰封打分不是这部。。。。。。。。。。一星的什么心态,4
4280,https://movie.douban.com/subject/24695277/,一个人的武林,打的这么好看，你们还想怎么样？总是用剧情片的标准去要求动作片，你丫有病啊,5
4281,https://movie.douban.com/subject/24695277/,一个人的武林,《一个人的武林》，导火线之后，甄子丹自己都无法超越的电影，近几年最劲的功夫片，集齐了N多老武指，片尾特别鸣谢里有苏照斌，也就是说剧本是请了剧本医生的，王宝强的融入感还算可以，没跳戏。,5
4282,https://movie.douban.com/subject/24695277/,一个人的武林,看到甄子丹，一分就不能再多了。,1
4283,https://movie.douban.com/subject/24695277/,一个人的武林,拳拳到肉 非常过瘾!导火线之后成了丹哥铁粉，什么赵文卓的通通懒理。只知道一有丹哥的电影必须去看，虽然去年冰封侠确实很瞎，但丹哥欺我上千遍，我却只记导火线!毕竟丹哥的年纪不小了，只知道在这个特效横飞的年代，如此良心的打斗太难得，恐怕是看一部少一部了。结尾的字幕我这个非功夫片迷都有点小,5
4284,https://movie.douban.com/subject/24695277/,一个人的武林,这片子最失败地方是选角傻根,2
4285,https://movie.douban.com/subject/24695277/,一个人的武林,大概是期望不高，所以还是很惊喜。将武术与探案结合不失为功夫片的一个有益尝试。王宝强果真敬业，功夫精进颇多。小街一段打斗非常精彩，高潮也酣畅。可惜比起辉煌时期动作片，少去很多新意，人物、价值观也不够完善。能看到那么多熟脸动作演员也很感动。,4
4286,https://movie.douban.com/subject/24695277/,一个人的武林,说是致敬传统功夫片，其实只是给王宝强一个人耍酷的，别笑，真的是王宝强耍酷，哈哈哈哈哈哈哈哈,2
4287,https://movie.douban.com/subject/24695277/,一个人的武林,好看，王宝强演的也不错，甄子丹更不用说，是一部非常值得看第二遍的片子。装逼挑刺的喷子们可以滚了,5
4288,https://movie.douban.com/subject/24695277/,一个人的武林,除了特效差点 王宝强傻逼点 其实本片还可以,2
4289,https://movie.douban.com/subject/24695277/,一个人的武林,两星半。其实很喜欢这种设定，当代背景的江湖与武林。不过剧情编排太平庸了，很多地方可以再商榷，起码现有的剧情吸引力不大，悬念也不足 。同时，王宝强不适合这个角色，因为他真的只适合一类角色，而这种太邪太恶的角色总觉得很搞笑，让人很难严肃起来。,2
4290,https://movie.douban.com/subject/24695277/,一个人的武林,我得强烈推荐一下，动作戏又多又好看，高潮甄子丹和王宝强在高速路上打，大卡车来来回回，不像其他动作片都是在毫无干扰的“真空”环境打，格外紧张刺激，快速，连击，密不透风，酣畅淋漓,4
4291,https://movie.douban.com/subject/24695277/,一个人的武林,我确定肯定以及一定，该片导演在《十月围城》里只是挂个名而已。,3
4292,https://movie.douban.com/subject/24695277/,一个人的武林,现在真的很难看到这么纯粹的动作片了。虽然那个神马师妹是来闹场的。另外甄子丹你负责打架就好了，不要负责耍帅，方中信出来三秒钟就把你秒到外太空了。,5
4293,https://movie.douban.com/subject/24695277/,一个人的武林,拉高下分数，虽然没剧情，但是打斗戏精彩，不至于一分，而且公路上的打斗很有新意，刺激。,5
4294,https://movie.douban.com/subject/24695277/,一个人的武林,那些还没看电影就打一星的人，我也真是醉了。还有常用标签里居然会有“垃圾”？我就算想打三星也得改四星。这片比《冰封》强太多了好吧。,4
4295,https://movie.douban.com/subject/24695277/,一个人的武林,一部向香港动作片黄金时代致敬的诚意之作，启用了动作片台前幕后的工作人员，最大的亮点，邹文怀啊，嘉禾的老板，有木有，独臂刀啊，孟海，姜大卫啊，感动,4
4296,https://movie.douban.com/subject/24695277/,一个人的武林,虽然王宝强有点让人出戏，不过动作戏还是很赞~ 这次最后的打斗武打设计不错~那些黑子直接不看片直接给1星的，自己删耳光吧~,5
4297,https://movie.douban.com/subject/24695277/,一个人的武林,反正打的过瘾,4
4298,https://movie.douban.com/subject/24695277/,一个人的武林,虽然对国产电影没抱多大希望，但看完之后，我只想说，剧情有没有那么烂好么？而且动作戏也相当精彩，王宝强的表现很意外，格外加一星。打一星的我真想说你们看了么？没看过就在这儿瞎BB，对人不对电影，我特么的真是醉了。只是整成3D完全没必要，太坑钱了，成都这边电影院排片好少，一天就三四场！！！,4
4299,https://movie.douban.com/subject/24695277/,一个人的武林,不得不说子丹大哥成功雪洗了之前《冰封侠》和《特殊身份》的耻辱！一部功夫片兼警匪片完美结合，拳打脚踢擒拿兵器各路集聚，动作设计相当精彩，打斗场面爽到极点！宝强饰演的疯子逼真的要命，白冰的美艳气质回味悠长，各路动作影星大打出手，对那些没看过就打低分黑甄子丹的人来说，真是错过了一部佳作,4
4300,https://movie.douban.com/subject/24695277/,一个人的武林,这个不多说啦，比国产那些弱智审查电影好看多拉,5
4301,https://movie.douban.com/subject/24695277/,一个人的武林,武戏没得说，文戏就不说了吧，，不够4星，平衡一下没看打1星的人,4
4302,https://movie.douban.com/subject/24695277/,一个人的武林,这个片子甄子丹的影迷一定不能错过，暴力、精彩，打斗过瘾，剧情一般，也是王定强颠覆性演出，值得看,5
4303,https://movie.douban.com/subject/24695277/,一个人的武林,点映 应该是年度最好看的华语动作片了， 最重要的是都是真功夫。片子致敬了很多香港经典动作片，所有香港电影武林高手基本都亮相了。宝强终于打了个够，而且打的真是太精彩了，惊喜。就像片子里的台词:太爽了。宝强造型也是醉了。观感也是宝强那句台词。片尾的致敬名单，給陈德森导演点个赞。,4
4304,https://movie.douban.com/subject/24695277/,一个人的武林,从喜剧明星到武打明星，这型转地略大啊。,4
4305,https://movie.douban.com/subject/24695277/,一个人的武林,不知道为什么这么多一星。。至少是近几年的功夫片里不可多得的吧,5
4306,https://movie.douban.com/subject/24695277/,一个人的武林,"即将在伦敦电影节全球首映, 媒体场不是很满。甄子丹王宝强这两位武林高手对戏, 武打戏绝对会让功夫迷们过足瘾。",4
4307,https://movie.douban.com/subject/24695277/,一个人的武林,打戏没得说，在影院看的3D，差点把大拇指指甲给咬掉半个；原本想给四星的，因为整体感觉没到五星经典的地步。但冲那些看都没看就打一星的，我也加上一星，再附送你们一个中指。,5
4308,https://movie.douban.com/subject/24695277/,一个人的武林,虽有硬伤，不失为诚意的动作电影。甄子丹近年来最好看的一部，王宝强演得好，赞。,4
4309,https://movie.douban.com/subject/24695277/,一个人的武林,武功再高也顶不住子弹太快，打得再好也架不住情节太孬。,2
4310,https://movie.douban.com/subject/24695277/,一个人的武林,情节紧凑抓人，王宝强很出彩，但是一说话就出戏啊。。。,5
4311,https://movie.douban.com/subject/24695277/,一个人的武林,虽有硬伤，不失为诚意的动作电影。甄子丹近年来最好看的一部，王宝强演得好，赞。,4
4312,https://movie.douban.com/subject/24695277/,一个人的武林,武功再高也顶不住子弹太快，打得再好也架不住情节太孬。,2
4313,https://movie.douban.com/subject/24695277/,一个人的武林,情节紧凑抓人，王宝强很出彩，但是一说话就出戏啊。。。,5
4314,https://movie.douban.com/subject/24695277/,一个人的武林,除了3D鸡肋，其他还好，值得去看,3
4315,https://movie.douban.com/subject/24695277/,一个人的武林,打的好看，看的过瘾。更一语道破功夫是杀人技，即分高下，也决生死。这也是许多武侠小说中的高手，如西门吹雪之类，为何剑不出鞘，出必见血。于功夫而言，也许最高的境界是杀人，但于人来说，绝非做人的最高境界。所以止戈为武，打斗的最后都是不打。加一星，力荐！！,5
4316,https://movie.douban.com/subject/24695277/,一个人的武林,这片打一星二星的都瞎了还是拿钱了？,5
4317,https://movie.douban.com/subject/24695277/,一个人的武林,结尾的致敬倒更像是一种缅怀，缅怀那已被黑框框起来的香港电影。武痴如傻根，任你内外兼修，天下第一，也难挡madam的几颗冷弹，想来有些反讽，又有些悲凉。,3
4318,https://movie.douban.com/subject/24695277/,一个人的武林,因为无脑打一星的傻屌太多，只能五星,5
4319,https://movie.douban.com/subject/24695277/,一个人的武林,接近四星！强制把武侠世界“天下第一”争霸移植到现代社会，货车下特效略粗糙，王宝强凶残反派略显离谱化，但陈德森动作场景控制牛X，拳拳到肉、招式狠辣、酣畅过瘾。先拳、后腿、擒拿、兵器、由内到外各种精彩格斗：甄子丹一打十七个，王宝强骷髅头血战释行宇，高速公路双棍混战爆爽，CULT色彩浓重,4
4320,https://movie.douban.com/subject/24695277/,一个人的武林,其实想看，但对这样的片居然只有3D版，只能用1星来表示不满了...,1
4321,https://movie.douban.com/subject/24695277/,一个人的武林,人生这么短你不会再看到邹文怀去姜大卫的摊子叫外卖了，而且你这样的片尾给人看我怎能不顶。。。片子本身怎么样已经不重要了。。更何况作为动作片也是合格的,4
4322,https://movie.douban.com/subject/24695277/,一个人的武林,在三星和四星之间犹豫了好久，想给三星是因为对电影我一直是个剧情党，老实说这个电影的剧情真的很牵强。但是最后给了四星，原因有二：1、纯武打的动作戏来说，真的已经非常好，值得看。2、王宝强不仅会演傻傻的角色，又狠又没人道的傻角色也是演得很好，他这么拼了大家就不要因为长相而嫌弃人家了。,4
4323,https://movie.douban.com/subject/24695277/,一个人的武林,剧情硬伤还是有的，打戏十足啊。不过对于功夫片来说，剧情顺就行了。（冰封侠 特殊身份那个没有剧情），总体来说，值得一看，宝强不是来搞笑的。,4
4324,https://movie.douban.com/subject/24695277/,一个人的武林,动作戏足以媲美《导火线》、《杀破狼》，加上对香港功夫片的致敬，此片在情怀上胜出前面二者，所以可以说，《一个人的武林》超越了《导火线》和《杀破狼》,5
4325,https://movie.douban.com/subject/24695277/,一个人的武林,片尾公路大战很完美，致敬部分也算有诚意。总体三星，加一星拉拉分数吧~,4
4326,https://movie.douban.com/subject/24695277/,一个人的武林,三星半到4星之间。剧情其实很一般，但是情怀是有，如果有机会可以二刷的电影。,4
4327,https://movie.douban.com/subject/24695277/,一个人的武林,沃妮马，反正劳资就是看的很爽！,5
4328,https://movie.douban.com/subject/24695277/,一个人的武林,故事过于单薄，好在节奏明快，不拖泥带水；台词不时脱线，好在打斗还算凌厉精彩。甄子丹的角色性格形象均有些模糊，但王宝强的变态杀人武痴塑造的相当不错，给人印象深刻，尽管丫全片翻来覆去其实就一句台词：功夫是杀人技，今天咱们既分高下，也决生死。PS：宝强说普通话有点露怯，还不如用方言带感。,3
4329,https://movie.douban.com/subject/24695277/,一个人的武林,打的好过瘾呀，嘤嘤嘤，武戏满分文戏忽略不计。演职员打打怀旧牌，又差点在电影院哭咯。我姜老师斩鸭子给鸭子特写不给手特写差评咯！！！王宝强和甄子丹最后的大决斗真是爽到直接想在电影院唱歌??！！！！！,4
4330,https://movie.douban.com/subject/24695277/,一个人的武林,真的没发现宝强还可以这样刷，真的是要玩坏的节奏啊…不过很赞,4
4331,https://movie.douban.com/subject/24695277/,一个人的武林,真的没发现宝强还可以这样刷，真的是要玩坏的节奏啊…不过很赞,4
4332,https://movie.douban.com/subject/24695277/,一个人的武林,烂片,2
4333,https://movie.douban.com/subject/24695277/,一个人的武林,挺好,5
4334,https://movie.douban.com/subject/24695277/,一个人的武林,打的挺精彩，宝强让人看到了真功夫。,4
4335,https://movie.douban.com/subject/24695277/,一个人的武林,文戏不谈，武戏不凡,4
4336,https://movie.douban.com/subject/24695277/,一个人的武林,"5分。想靠设定来制造悬念，但总觉得有些山寨…对于有着多年少林寺习武背景的王宝强，动作戏完成得相当不错。不过他的角色缺乏动机，只给了个“武痴”二字。另外在表演上，会让人觉得有些别扭，与影片有些格格不入。
陈德森在《十月围城》后，时隔五年给出的这部作品，在设定上花了些心思，",2
4337,https://movie.douban.com/subject/24695277/,一个人的武林,对于看这种全球濒临绝种的纯功夫华语电影，往往怀有一点点感动，片名还不如改为《致我们即将消逝的武林》,4
4338,https://movie.douban.com/subject/24695277/,一个人的武林,最精彩处在结尾，王宝强仰天狂笑：“哈哈哈哈，我才是天下第一高手！”话音刚落，被手无缚鸡之力的杨采妮几枪给打死了。一个不合时宜的人，愈痴愈像闹剧，荒诞里又透着悲凉，太讽刺了。,3
4339,https://movie.douban.com/subject/24695277/,一个人的武林,士别三日，王宝强飞檐走壁；入狱三年，甄子丹为妹应战。,4
4340,https://movie.douban.com/subject/24695277/,一个人的武林,实打实的打戏很过瘾,4
4341,https://movie.douban.com/subject/24695277/,一个人的武林,没想到宝强也有这身手，以前真是没看出来呀。原来少林寺学功夫还真是没白学。,3
4342,https://movie.douban.com/subject/24695277/,一个人的武林,功夫片儿爱好者表示看伸手不看脸= =除了没必要的3d，算是正常的功夫片儿吧，那些1星什么心态……,3
4343,https://movie.douban.com/subject/24695277/,一个人的武林,虽然没什么太大惊喜，但能看出导演为了拍这片子确实是花了些心思的，没有随便拍部烂片糊弄观众。大概因为看多了甄子丹的电影，感觉这部戏里的他水准正常，没觉得有惊艳的地方。宝强太强悍啦！在电影中的表现让人怀疑他是不是真的有真功夫，竟然能跟甄子丹抗衡，感觉他真的要逆袭了。,4
4344,https://movie.douban.com/subject/24695277/,一个人的武林,甄子丹近几年最好的电影了吧，其实也就是一般片，打斗经典，故事十足的糊涂，其实该片最大的亮点还是跟《僵尸》那样卖情怀，从邵氏到嘉禾时期，香港功夫片致敬了个遍，几位老演员出镜很是带感，情怀多一分。可惜该片信誉度被冰封搞臭了，否则市场表现还会更好一些,4
4345,https://movie.douban.com/subject/24695277/,一个人的武林,当下难得一见认人片，啊！黄志强！哎！章国明！哟呵邹老板！就是拍给我这种港产片余孽看的！哦，片尾发现只有金培达跟林迪安漏过去了。。动作当然能看，可在墙上唐山大兄蜀山传独臂刀的海报们跟电视里放的七剑醉拳的跟前，都变成陪衬喽。。。,4
4346,https://movie.douban.com/subject/24695277/,一个人的武林,就动作片本身来看，起码不输《突袭》！为什么一个7分一个6分？子弹名声不好还是宝宝只能演二逼？所以说，明星可要维护好自己的形象啊！,4
4347,https://movie.douban.com/subject/24695277/,一个人的武林,老套 尴尬 宝宝转型失败 有些和车的镜头挺爽的,2
4348,https://movie.douban.com/subject/24695277/,一个人的武林,释行宇的艺术家范居然还挺足，打星能红的是少数，能被人记住的则是少数中的少数，最多被观众说一句“这人看着面熟”。PS：今天才发现甄子丹居然是个演技派，还有……这一回终于没有打咏春了。,3
4349,https://movie.douban.com/subject/24695277/,一个人的武林,片名不错，让原本对剧情不抱什么希望只求动作好看的我又萌发柯一点期待，结果影片看不到10分钟，我知道我白期待了。,2
4350,https://movie.douban.com/subject/24695277/,一个人的武林,有时候真不想标记一些电影,2
4351,https://movie.douban.com/subject/24695277/,一个人的武林,片名不错，让原本对剧情不抱什么希望只求动作好看的我又萌发柯一点期待，结果影片看不到10分钟，我知道我白期待了。,2
4352,https://movie.douban.com/subject/24695277/,一个人的武林,有时候真不想标记一些电影,2
4353,https://movie.douban.com/subject/24695277/,一个人的武林,合拍片最麻烦是不知道调哪个音轨好，无论国粤都是被配掉的,2
